Actual_High,Actual_Low,Predicted_High_XGBoost,Predicted_Low_XGBoost
226.81,226.37,226.59816,226.44579
215.23,215.14,215.22311,215.13104
227.65,227.64,227.60757,227.80391
209.92,209.82,209.91379,209.71034
227.78,227.71,227.75356,227.47678
221.21,220.85,221.26692,220.92632
231.995,231.79,232.0684,231.88525
219.5,219.44,219.35811,219.09254
220.0,215.5,220.41896,213.927
227.71,227.47,227.71306,227.40382
214.68,214.63,214.67384,214.74374
213.21,213.14,213.2575,213.27472
228.38,228.29,228.37312,228.23624
215.3,215.12,215.2599,215.1116
214.11,214.05,214.10684,214.12175
221.5,221.42,221.49112,221.38646
226.685,226.61,226.68855,226.54665
207.25,207.16,207.29657,207.22426
214.32,214.27,214.3412,214.22841
216.49,216.24,216.26259,216.38142
213.88,213.57,213.85368,213.64058
232.66,232.62,232.66403,232.62846
217.0,216.72,216.97833,216.99388
228.747,228.582,228.74026,228.61107
214.64,214.59,214.64519,214.52383
214.27,214.17,214.25064,214.18974
219.52,219.39,219.67842,219.41475
226.24,226.01,226.38808,225.69939
209.69,209.5,209.69206,209.50159
209.92,209.8,209.87918,209.71446
209.12,209.01,209.06471,208.98169
214.0,213.99,214.09608,213.96841
232.398,232.0,232.225,231.8208
213.96,213.9,213.91858,213.97722
211.24,211.04,211.2551,210.95587
207.34,207.3,207.36743,207.32959
208.82,208.14,209.0697,208.48953
214.3,214.21,214.24669,214.21576
225.6,225.54,225.71991,225.50905
219.5,219.44,219.64182,219.44615
217.3,217.05,217.67183,217.4342
220.9,220.871,220.9522,220.79784
214.51,214.24,214.39398,214.13647
232.42,232.156,232.71455,232.32985
221.57,221.51,221.6229,221.6426
211.46,211.35,211.45776,211.13622
217.0,216.94,216.92035,216.72908
208.96,208.85,208.87057,208.81831
223.376,223.08,223.21156,222.99315
213.95,213.8,213.95819,213.68924
212.11,211.86,212.05603,211.77682
213.39,213.21,213.28168,213.23587
219.2,219.07,219.13322,219.09949
228.22,228.0,228.15588,227.91745
212.88,212.78,212.83379,212.89078
218.08,216.67,218.32957,216.23201
208.02,207.95,207.90141,207.89745
211.13,210.84,211.1189,210.88708
216.78,216.7,216.86807,216.20767
212.74,212.48,212.58362,212.53555
216.05,216.02,216.15198,215.98706
213.97,213.85,213.94583,213.71912
211.75,211.7,211.75528,211.56757
228.6,228.56,228.61664,228.37093
228.7,228.56,228.77733,228.6531
232.38,232.33,232.33815,232.27078
210.69,210.05,210.94522,209.76137
232.305,232.02,232.41661,232.03891
217.4,217.37,217.8712,217.49182
216.93,216.8,216.948,216.69542
210.5,210.36,210.48729,210.31131
207.37,207.32,207.40488,207.38551
230.922,230.79,230.75978,230.6127
215.3,215.18,215.24176,215.11769
213.81,213.7,213.84935,213.68758
228.59,228.45,228.52655,228.34964
213.97,213.77,213.9464,213.699
211.95,211.01,211.91542,210.8168
210.3,210.175,210.45815,210.31593
227.17,227.119,227.1635,227.07077
210.59,210.45,210.7583,210.55603
226.29,226.19,226.33926,226.2235
209.74,209.66,209.71016,209.57335
209.65,209.51,209.58745,209.5509
214.67,214.33,214.6316,214.1904
232.23,232.114,232.21889,232.13855
211.17,211.15,211.20238,211.16609
210.13,210.02,210.07585,210.1182
212.9,212.72,212.87355,212.58925
228.2,228.11,228.26897,228.18753
214.47,214.15,214.53954,213.80466
209.596,209.43,209.78194,209.3528
225.36,225.3,225.39066,225.35413
227.64,227.6,227.59221,227.73952
214.88,213.96,214.38689,213.72333
210.79,210.61,210.78496,210.81886
210.17,209.894,210.16344,209.84518
215.82,187.786,217.20851,203.27188
227.28,227.21,227.20467,227.3294
231.33,231.22,231.48918,231.2147
219.7,219.68,219.75726,219.68582
213.82,213.69,213.80275,213.52997
228.12,227.876,228.09709,227.86436
228.48,227.67,228.4215,227.78935
209.28,209.21,209.25641,209.28125
226.765,226.41,227.07388,225.94348
216.68,216.57,216.60902,216.6362
219.61,219.5,219.67348,219.42137
213.77,213.71,213.79889,213.66754
227.44,226.82,227.48009,226.78804
217.3,217.12,217.51686,217.43393
214.16,214.065,214.16876,214.12065
232.05,231.99,232.03256,231.95251
213.23,213.16,213.22627,213.27884
213.85,213.78,213.77005,213.69974
213.85,213.77,213.9279,213.72299
212.325,211.98,212.33147,212.03445
226.245,226.2,226.32869,225.75313
213.09,213.01,213.10428,213.07228
210.0,209.1,210.13275,209.29587
212.81,212.7,212.83302,212.58199
214.65,214.6,214.65504,214.52826
212.8,212.71,212.85492,212.61002
221.52,221.45,221.50807,221.39903
210.03,210.01,210.04831,209.95477
228.788,228.573,228.7891,228.55284
228.58,228.1,228.55235,227.53531
210.49,209.845,210.32823,209.78514
211.2,211.13,211.18352,211.16217
216.28,215.74,216.19572,215.76584
229.18,229.13,229.2964,228.99004
215.37,214.96,215.33656,215.07222
215.79,215.52,215.76633,215.60129
213.89,213.77,213.81631,213.69237
209.21,209.2,209.23634,209.2271
213.61,213.04,213.60045,213.24391
210.99,210.92,211.01712,210.9384
229.55,229.452,229.29749,229.30219
216.05,215.99,216.16006,216.0011
217.79,217.56,217.93611,217.68575
210.67,210.6,210.7115,210.57335
208.33,208.18,208.3075,208.0828
209.32,209.29,209.3482,209.34727
232.33,232.26,232.44232,232.30202
211.5,210.935,211.20702,210.61887
228.5,228.2,228.53903,228.26366
210.5,210.46,210.67795,210.5491
227.89,227.55,227.70361,227.39388
216.23,216.17,216.16145,215.98067
219.45,219.33,219.35555,219.09396
219.44,219.31,219.37674,219.09396
209.27,208.76,209.2007,208.90308
217.03,217.03,216.98616,217.12993
210.0,209.67,209.98282,209.60893
210.815,210.4,210.78531,210.5046
215.87,215.815,215.81601,215.68341
212.7,212.64,212.83215,212.6068
212.99,212.93,212.86009,212.90926
207.95,207.77,207.93993,207.83139
231.955,231.69,232.02338,231.75807
214.0,213.95,213.9216,213.97131
212.55,212.51,212.57758,212.46027
218.64,218.36,218.62933,218.52502
208.69,208.63,208.6419,208.25497
226.35,226.34,226.34552,226.26497
214.2,214.15,214.21033,214.15526
214.35,214.3,214.3534,214.22264
219.7,219.6,219.70761,219.68103
211.7,210.62,211.93266,211.09291
229.36,229.29,229.30109,229.29701
228.55,228.095,228.66722,227.98064
213.95,213.77,213.9205,213.73842
221.55,221.53,221.49593,221.41946
214.32,214.25,214.33588,214.24542
209.59,209.54,209.57268,209.56018
208.79,208.72,208.86885,208.6929
209.18,209.11,209.16406,209.12343
227.598,227.54,227.57655,227.27084
227.01,225.4,226.18227,225.84349
216.55,216.3,216.61873,216.36772
228.73,228.63,228.75377,228.61203
213.66,213.52,213.85477,213.67728
209.24,209.12,209.25348,209.11374
213.41,213.23,213.51079,213.28668
210.18,210.1,210.25362,210.10205
232.04,231.955,232.00534,231.83632
227.65,227.5,227.61168,227.4501
226.53,226.07,226.41397,226.10959
219.47,219.45,219.63431,219.4398
210.26,209.815,210.22449,209.77362
211.3,211.25,211.28487,211.36559
221.33,221.12,221.37416,221.05898
231.255,230.82,231.0984,230.71407
216.289,215.98,216.30107,215.92758
209.89,209.82,209.66211,209.73598
213.43,213.31,213.36244,213.33641
225.18,225.126,225.26802,225.1063
221.34,221.09,221.35506,221.33153
219.38,219.23,219.37065,219.40767
232.09,231.92,232.19688,232.05748
209.34,209.21,209.30577,209.24086
213.72,213.44,213.76443,213.50812
214.14,214.075,214.10176,214.10478
209.09,209.05,209.15929,209.08983
214.96,214.71,215.12679,214.8203
213.302,213.16,213.29936,213.11359
213.23,213.2,213.22017,213.28352
228.05,227.881,227.98369,227.89377
219.55,219.49,219.65524,219.43735
232.6,232.58,232.63155,232.5873
213.83,213.62,213.80632,213.62839
229.56,229.52,229.29956,229.28949
209.79,209.16,209.8679,209.46799
212.63,212.6,212.56572,212.62296
211.45,211.03,211.30255,210.7009
213.27,213.1,213.16754,213.02911
229.26,229.18,229.30827,228.957
227.975,227.68,227.91162,227.35303
210.69,210.52,210.73477,210.55339
230.86,230.69,230.772,230.58952
214.13,214.1,214.16664,214.12218
231.39,227.81,230.93658,228.43335
214.93,214.88,215.11314,214.90082
227.7,227.62,227.74516,227.7899
214.19,214.12,214.23198,214.15855
210.392,210.26,210.46194,210.31883
213.45,213.35,213.3668,213.32852
210.27,209.94,210.14453,210.01634
207.34,207.3,207.29202,207.25749
232.7,232.68,232.72984,232.65807
221.22,220.85,221.28027,220.86205
207.88,207.49,207.84195,207.57242
213.31,213.2,213.35754,213.28159
210.17,210.05,210.09889,210.09933
208.49,207.51,208.21051,207.36655
227.31,227.025,227.14247,226.93243
211.25,211.07,211.27109,211.12268
213.23,213.16,213.22534,213.07217
207.4,207.36,207.38455,207.39351
214.18,213.95,214.20963,214.08171
217.28,217.09,217.17284,217.08711
227.63,227.55,227.56406,227.47801
228.66,228.58,228.65309,228.62973
228.48,228.202,228.40985,228.13672
215.47,215.33,215.69507,215.38297
221.53,221.49,221.50209,221.40237
211.48,210.31,211.55148,210.68127
227.14,226.77,227.28581,227.00227
221.28,221.23,221.3292,221.418
209.6,209.52,209.7118,209.56273
212.206,211.7,212.27313,211.65465
213.98,213.85,214.05933,213.91359
215.34,215.23,215.22798,215.12196
228.97,228.715,229.01102,228.58492
214.1,214.03,214.10255,214.12175
227.1,227.02,227.18271,226.9932
208.84,208.65,208.86423,208.67029
228.36,228.24,228.37846,228.28249
213.37,213.105,213.33609,213.2314
227.36,227.14,227.44955,227.14378
214.33,214.13,214.2248,214.14561
213.73,209.07,212.83092,206.91869
232.72,232.67,232.72984,232.64111
226.35,226.32,226.3553,226.26207
231.605,231.43,231.55865,231.47589
228.54,228.115,228.73026,228.04027
214.3,214.0,214.23647,213.937
209.13,208.76,209.0988,208.78484
214.1,213.8,214.03586,213.66458
214.835,214.19,214.863,214.10326
212.11,211.89,212.20825,212.04237
215.69,215.51,215.79987,215.6062
214.8,212.72,214.86473,212.45638
216.9,216.8,216.81679,216.72139
212.53,212.51,212.57692,212.61496
213.94,213.85,213.94171,213.95615
214.23,213.98,214.25307,213.93694
219.6,219.57,219.64235,219.68005
208.87,208.83,208.87093,208.81291
214.61,214.32,214.60287,214.41873
217.07,217.02,216.99257,217.12126
228.75,227.61,228.89708,227.71976
220.31,219.98,220.29936,219.76634
227.68,227.65,227.61104,227.80968
219.69,219.61,219.71822,219.67812
219.69,219.421,219.75967,219.62828
209.06,208.819,208.80441,208.79793
216.82,216.74,216.90906,216.62013
213.6,213.4,213.54643,213.3617
209.51,209.19,209.65273,209.17691
228.79,228.582,228.77077,228.87143
227.91,227.84,227.87782,227.87535
208.95,208.1,209.02419,208.00104
230.54,230.072,230.29475,229.98996
213.39,213.27,213.50873,213.2992
214.755,199.695,217.64441,205.23907
228.737,228.582,228.7915,228.61862
227.82,227.69,227.89949,227.79076
212.35,210.497,212.3428,210.38998
228.05,227.5,228.12753,227.64244
227.68,227.59,227.60321,227.46683
217.08,217.02,217.04694,217.12126
232.03,231.773,232.04579,231.85771
219.76,219.35,219.63196,219.51369
214.27,214.21,214.25395,214.19711
209.01,208.91,208.88481,208.98384
210.465,210.33,210.45232,210.2906
227.6,227.58,227.55833,227.48409
225.08,224.985,225.04807,224.90984
209.3,209.25,209.34021,209.29005
210.42,210.39,210.4519,210.33386
217.08,217.03,217.03868,217.12126
213.94,213.8,213.96104,213.69905
211.44,211.331,211.55173,211.32262
212.5,212.47,212.54662,212.47417
216.69,216.55,216.76062,216.45059
228.7,228.57,228.77858,228.64037
209.14,209.1,209.20393,209.0746
218.2,218.16,218.22679,218.22826
213.95,213.8,213.93863,213.71144
219.55,219.5,219.63115,219.44025
229.84,229.83,229.8253,229.78357
209.24,209.05,209.27495,209.19205
214.79,213.18,215.12701,213.24188
214.5,214.35,214.37737,214.23471
209.99,209.72,210.03893,209.68791
207.51,207.34,207.72757,207.43947
214.2,214.02,214.16898,213.93472
209.98,209.95,209.94801,209.93518
227.39,227.3,227.39311,227.36282
221.17,220.95,221.0535,220.98439
219.67,219.6,219.6584,219.68631
216.49,216.18,216.66205,216.34087
226.45,226.38,226.44371,226.53835
213.7,213.65,213.65578,213.66376
215.31,214.06,215.50108,214.1455
214.13,214.02,214.09538,214.08247
216.15,215.75,215.91519,215.56989
225.149,225.11,225.2486,225.09004
221.32,221.28,221.34593,221.40524
226.47,226.38,226.3533,226.49457
208.93,208.81,209.05249,208.81145
210.07,209.725,209.96967,209.697
213.75,213.66,213.79337,213.64774
229.58,229.52,229.64157,229.30746
219.71,219.62,219.71165,219.69058
207.79,207.6,207.79094,207.62592
213.01,212.95,212.8512,212.90858
213.88,213.73,213.78873,213.6507
228.98,228.95,228.97115,228.9623
213.84,213.78,213.79573,213.69595
229.05,229.02,229.00209,228.97362
214.29,214.1,214.28348,214.21579
230.28,230.23,230.2083,230.44888
227.6,227.52,227.5297,227.41223
229.64,226.64,229.31737,225.63754
225.41,225.36,225.3765,225.34201
213.25,213.16,213.42712,213.28049
225.629,225.55,225.727,225.57895
209.09,208.9,209.08397,208.98477
216.32,216.1,216.22794,215.98811
210.26,210.02,210.26128,209.86922
210.38,210.26,210.25603,210.2877
211.49,211.39,211.4874,211.32552
216.087,213.57,216.43608,213.96107
210.32,209.995,210.63986,210.57135
211.6,211.335,211.56546,211.32555
213.25,213.2,213.21571,213.27762
210.085,209.982,210.07579,210.07536
216.06,215.96,215.83954,215.65819
228.916,228.745,228.77225,228.60548
220.69,220.455,220.58043,220.0829
228.22,228.165,228.34943,228.21065
214.2,214.12,214.20515,214.1517
226.94,226.664,227.05705,226.49385
226.36,226.34,226.33627,226.25876
211.08,210.93,211.21387,210.94165
215.84,215.65,215.73108,215.63347
232.48,232.39,232.4448,232.41858
228.26,228.15,228.20609,228.03827
232.849,232.68,232.77866,232.5586
229.75,229.58,230.01118,229.4611
213.72,213.58,213.79416,213.69623
232.24,231.954,232.25687,231.95471
226.5,226.31,226.30162,226.37415
213.15,212.98,213.154,213.06682
228.1,228.002,228.16193,228.04842
227.54,227.52,227.55672,227.48447
225.3,224.73,225.39917,224.90189
214.49,214.41,214.52783,214.34656
218.11,218.01,218.04419,218.04608
214.19,214.1,214.20789,214.1443
228.395,228.32,228.39655,228.2924
213.13,213.09,213.08702,213.09512
210.312,209.93,210.30296,209.94553
221.36,221.23,221.36902,221.4097
219.7,219.58,219.6956,219.65318
228.2,228.12,228.24931,228.20117
210.65,210.15,210.41908,210.01404
210.39,210.34,210.46548,210.34612
227.78,226.34,228.1896,227.1069
226.27,226.15,226.34464,225.7334
219.47,219.47,219.62395,219.44615
226.55,226.45,226.50043,226.56711
214.36,213.8,214.36293,213.76974
227.65,227.63,227.59642,227.81271
228.52,228.46,228.50546,228.3715
231.99,231.76,232.07254,231.82619
214.79,214.67,214.66393,214.68045
212.27,212.123,212.33325,212.12192
226.39,226.35,226.37195,226.55957
210.836,210.715,210.85214,210.6491
211.3,211.25,211.29248,210.963
211.4,211.3,211.3968,211.36806
212.52,212.48,212.57619,212.46027
217.0,216.845,216.91655,216.6721
213.4,213.37,213.35945,213.3652
227.33,227.27,227.50075,227.38315
231.48,231.34,231.58861,231.1644
213.14,212.87,213.19542,212.59232
231.73,231.46,231.60803,231.55635
214.17,214.155,214.21054,214.16103
218.0,217.94,218.00679,218.0427
216.75,213.937,216.44379,213.5668
210.17,210.02,210.02924,209.88252
213.87,213.79,213.8293,213.66658
228.46,228.39,228.43779,228.34077
214.455,214.36,214.39238,214.24953
213.54,213.46,213.53664,213.41225
211.11,209.85,210.86916,209.94743
212.89,212.75,212.86333,212.90688
229.3,229.28,229.29387,229.27426
209.43,209.27,209.37814,209.27132
213.8,213.7,213.74397,213.66074
228.7,228.66,228.73276,228.649
214.3,214.11,214.3699,214.16309
217.5,216.84,217.63416,217.16032
214.587,214.34,214.58522,214.46146
214.16,214.15,214.18974,214.16348
216.07,215.99,216.16515,215.9912
219.7,219.64,219.69626,219.69124
214.1,213.65,214.00496,214.06248
221.54,221.49,221.52583,221.417
214.01,213.945,214.06033,213.91586
209.19,209.11,209.16347,209.11124
214.37,214.25,214.39828,214.21626
215.37,215.35,215.18652,215.13333
228.69,228.68,228.72476,228.64856
211.4,211.32,211.5296,211.14839
227.28,227.25,227.23007,227.32709
213.315,213.16,213.24077,213.08836
214.4,213.22,214.67667,213.60805
207.7,207.49,207.66878,207.53406
207.12,207.01,207.23666,207.10193
207.64,207.6,207.60263,207.59227
219.68,219.64,219.70056,219.69124
219.15,219.09,219.08195,218.84418
214.18,214.01,214.11845,213.94061
211.2,211.13,211.19458,211.17548
212.31,212.23,212.27512,212.16794
209.1,209.01,209.16745,209.06479
228.02,227.75,227.99931,227.8453
214.4,214.28,214.3991,214.33945
228.98,228.8,228.98927,228.89244
229.58,229.512,229.63953,229.30746
213.41,213.26,213.35649,213.31213
213.64,213.372,213.76857,213.43407
226.58,225.79,226.60944,225.61943
211.57,211.47,211.57156,211.51894
216.25,215.56,215.9616,215.37389
208.01,207.98,208.19061,208.0788
219.66,219.62,219.65678,219.70581
212.99,212.93,212.8888,213.10329
224.82,224.6,224.9047,224.83267
212.89,212.69,212.8787,212.58522
213.84,213.81,213.76292,213.69868
214.26,214.065,214.24258,214.11526
219.62,219.52,219.64824,219.41502
210.35,210.19,210.24095,210.09889
209.79,209.54,209.9175,209.517
212.89,212.17,213.05731,211.9993
215.9,215.58,215.89072,215.55606
215.705,215.55,215.82382,215.61345
214.16,213.725,214.049,213.65697
211.465,211.28,211.47173,211.33443
210.18,210.1,210.0998,210.09505
229.06,229.0,229.00336,229.25359
218.09,217.95,218.0659,218.02771
231.675,231.47,231.6422,231.37085
227.4,226.95,227.35344,226.61642
211.0,210.33,210.77298,210.00124
218.17,218.05,218.08914,218.02798
228.69,228.68,228.73502,228.6549
213.29,213.21,213.23405,213.26312
213.9,213.2,213.6357,213.05698
214.07,213.91,213.958,213.93169
212.84,212.67,212.88196,212.60124
211.46,211.42,211.45665,211.37604
217.08,217.0,216.98213,217.10406
211.33,210.63,211.04256,210.44373
209.52,209.37,209.6746,209.3399
214.4,213.56,214.27434,213.47993
228.94,228.627,229.03503,228.55806
210.7,210.52,210.76167,210.57303
225.37,225.18,225.35959,225.26982
210.79,208.5,210.93884,208.68976
219.84,219.71,219.77402,219.68103
213.645,213.545,213.67444,213.63885
207.7,207.65,207.65536,207.62532
228.39,227.82,228.43008,228.00908
209.91,209.78,209.86371,209.67426
215.81,215.688,215.75365,215.6429
213.6,213.29,213.64282,213.27867
218.12,217.81,218.07326,217.72685
228.5,228.34,228.52032,228.30748
209.68,209.57,209.71716,209.56546
230.54,230.23,230.2925,230.32108
215.37,214.34,215.44331,214.77785
213.96,213.9,213.92732,213.93109
232.82,232.77,232.77388,232.7587
215.22,215.07,215.24559,215.11755
215.745,215.385,215.88399,215.44032
209.08,208.95,209.06198,209.01541
213.03,212.57,213.01205,212.52911
219.42,219.36,219.61911,219.38646
211.28,211.14,211.23517,211.15707
207.4,207.36,207.40596,207.39941
224.95,224.82,224.91322,224.88971
226.77,226.1,226.62123,226.04483
214.4,214.26,214.41496,214.23506
210.54,210.35,210.27745,210.08238
215.2,215.15,215.21442,215.14021
226.35,226.32,226.33887,226.25862
214.125,189.84,213.43274,193.92871
210.09,210.02,210.09534,210.10442
